id,marketSlug,detectedAt,eventType,severity,detail,is_true_positive,verification_notes
163,presidential-election-winner-2024,2024-03-24 00:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.495, 'window': 30, 'z_score': -2.1984843263793783, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
162,presidential-election-winner-2024,2024-03-23 23:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.495, 'window': 30, 'z_score': -2.506657801403514, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
161,presidential-election-winner-2024,2024-03-23 22:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.495, 'window': 30, 'z_score': -2.9495762407516644, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
160,presidential-election-winner-2024,2024-03-23 21:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.495, 'window': 30, 'z_score': -3.678767909687754, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
159,presidential-election-winner-2024,2024-03-23 20:00:03+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.495, 'window': 30, 'z_score': -5.294651389222214, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
158,presidential-election-winner-2024,2024-03-11 05:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -1.288739737828145, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
157,presidential-election-winner-2024,2024-03-11 04:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -1.3832824439120495, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
156,presidential-election-winner-2024,2024-03-11 03:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -1.490394778488368, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
155,presidential-election-winner-2024,2024-03-11 02:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -1.613762329378842, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
154,presidential-election-winner-2024,2024-03-11 01:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -1.7587874611033563, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
153,presidential-election-winner-2024,2024-03-11 00:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -1.9337718800861468, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
152,presidential-election-winner-2024,2024-03-10 23:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -2.1522879069319085, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
151,presidential-election-winner-2024,2024-03-10 22:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -2.438467557916339, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
150,presidential-election-winner-2024,2024-03-10 21:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -2.840698015874943, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
149,presidential-election-winner-2024,2024-03-10 20:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.390443574308147, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
148,presidential-election-winner-2024,2024-03-10 19:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.501850710143101, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
147,presidential-election-winner-2024,2024-03-10 18:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.6304396135200878, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
146,presidential-election-winner-2024,2024-03-10 17:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.7821869924879883, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
145,presidential-election-winner-2024,2024-03-10 16:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.9663841605013328, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
144,presidential-election-winner-2024,2024-03-10 15:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -2.198484326380057, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
143,presidential-election-winner-2024,2024-03-10 14:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -2.5066578014044554, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
142,presidential-election-winner-2024,2024-03-10 13:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -2.9495762407530544, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
141,presidential-election-winner-2024,2024-03-10 12:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -3.6787679096901, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
140,presidential-election-winner-2024,2024-03-10 11:00:02+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -5.294651389228568, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
139,presidential-election-winner-2024,2024-03-04 13:00:03+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -5.294651389228582, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
138,presidential-election-winner-2024,2024-03-03 07:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 1.1837992526660057, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
137,presidential-election-winner-2024,2024-03-03 06:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 1.269604687182085, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
136,presidential-election-winner-2024,2024-03-03 05:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 1.365100032547437, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
135,presidential-election-winner-2024,2024-03-03 04:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 1.4729273263706255, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
134,presidential-election-winner-2024,2024-03-03 03:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 1.5967900515899447, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
133,presidential-election-winner-2024,2024-03-03 02:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 1.7420917659335864, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
132,presidential-election-winner-2024,2024-03-03 01:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 1.9171149915947125, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
131,presidential-election-winner-2024,2024-03-03 00:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 2.1353819158783245, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
130,presidential-election-winner-2024,2024-03-02 23:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 2.420917008253166, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
129,presidential-election-winner-2024,2024-03-02 22:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 2.821870319784279, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
128,presidential-election-winner-2024,2024-03-02 21:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 3.454761084314926, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
127,presidential-election-winner-2024,2024-03-02 20:00:03+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 4.719583465225251, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
126,presidential-election-winner-2024,2024-03-02 19:00:03+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.53, 'window': 30, 'z_score': 5.294651389287109, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
125,presidential-election-winner-2024,2024-02-27 07:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.204159457879683, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
124,presidential-election-winner-2024,2024-02-27 06:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.292167547068968, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
123,presidential-election-winner-2024,2024-02-27 05:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.3904435743081733, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
122,presidential-election-winner-2024,2024-02-27 04:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.501850710143131, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
121,presidential-election-winner-2024,2024-02-27 03:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.630439613520123, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
120,presidential-election-winner-2024,2024-02-27 02:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.7821869924880307, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
119,presidential-election-winner-2024,2024-02-27 01:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.9663841605013848, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
118,presidential-election-winner-2024,2024-02-27 00:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -2.198484326380124, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
117,presidential-election-winner-2024,2024-02-26 23:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -2.5066578014045473, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
116,presidential-election-winner-2024,2024-02-26 22:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -2.9495762407531934, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
115,presidential-election-winner-2024,2024-02-26 21:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -3.6787679096903494, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
114,presidential-election-winner-2024,2024-02-26 20:00:02+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -5.294651389229323, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
113,presidential-election-winner-2024,2024-02-23 15:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -1.2041594578794625, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
112,presidential-election-winner-2024,2024-02-23 14:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -1.292167547068742, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
111,presidential-election-winner-2024,2024-02-23 13:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -1.3904435743078656, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
110,presidential-election-winner-2024,2024-02-23 12:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -1.501850710142801, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
109,presidential-election-winner-2024,2024-02-23 11:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -1.6304396135197319, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
108,presidential-election-winner-2024,2024-02-23 10:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -1.782186992487556, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
107,presidential-election-winner-2024,2024-02-23 09:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -1.9663841605007637, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
106,presidential-election-winner-2024,2024-02-23 08:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -2.1984843263793534, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
105,presidential-election-winner-2024,2024-02-23 07:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -2.5066578014034513, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
104,presidential-election-winner-2024,2024-02-23 06:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -2.949576240751538, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
103,presidential-election-winner-2024,2024-02-23 05:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -3.6787679096874517, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
102,presidential-election-winner-2024,2024-02-23 04:00:02+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': -5.2946513892210865, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
101,presidential-election-winner-2024,2024-02-19 23:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': 1.83537512198882, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
100,presidential-election-winner-2024,2024-02-19 22:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': 1.8889563084347314, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
99,presidential-election-winner-2024,2024-02-19 21:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': 1.9801448893386662, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
98,presidential-election-winner-2024,2024-02-19 20:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': 2.108598755179599, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
97,presidential-election-winner-2024,2024-02-19 19:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.545, 'window': 30, 'z_score': 2.28095595856854, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
96,presidential-election-winner-2024,2024-02-19 17:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.54, 'window': 30, 'z_score': 1.5018507101430905, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
95,presidential-election-winner-2024,2024-02-19 01:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 1.5996323106932917, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
94,presidential-election-winner-2024,2024-02-19 00:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 1.7453286610401226, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
93,presidential-election-winner-2024,2024-02-18 23:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 1.920919339166047, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
92,presidential-election-winner-2024,2024-02-18 22:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 2.1400423876107637, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
91,presidential-election-winner-2024,2024-02-18 21:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 2.4269664820805725, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
90,presidential-election-winner-2024,2024-02-18 20:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 2.830444404175648, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
89,presidential-election-winner-2024,2024-02-18 19:00:02+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.54, 'window': 30, 'z_score': 5.29465138922364, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
88,presidential-election-winner-2024,2024-02-15 21:00:03+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 4.719583465224197, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
87,presidential-election-winner-2024,2024-02-12 22:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.54, 'window': 30, 'z_score': 2.7308082239212217, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
86,presidential-election-winner-2024,2024-02-12 21:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.54, 'window': 30, 'z_score': 3.3023955781857777, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
85,presidential-election-winner-2024,2024-02-12 20:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.535, 'window': 30, 'z_score': 2.830444404175329, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
84,presidential-election-winner-2024,2024-02-12 19:00:02+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.54, 'window': 30, 'z_score': 5.294651389222765, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
83,presidential-election-winner-2024,2024-02-10 18:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': 2.8218703197834505, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
82,presidential-election-winner-2024,2024-02-10 17:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': 3.454761084313478, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
81,presidential-election-winner-2024,2024-02-10 16:00:02+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': 4.719583465221703, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
80,presidential-election-winner-2024,2024-02-09 17:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -1.20415945787962, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
79,presidential-election-winner-2024,2024-02-09 16:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -1.2921675470689058, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
78,presidential-election-winner-2024,2024-02-09 15:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -1.3904435743081125, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
77,presidential-election-winner-2024,2024-02-09 14:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -1.5018507101430718, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
76,presidential-election-winner-2024,2024-02-09 13:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -1.63043961352009, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
75,presidential-election-winner-2024,2024-02-09 12:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -1.782186992487947, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
74,presidential-election-winner-2024,2024-02-09 11:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -1.9663841605013272, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
73,presidential-election-winner-2024,2024-02-09 10:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -2.19848432638007, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
72,presidential-election-winner-2024,2024-02-09 09:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -2.5066578014045056, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
71,presidential-election-winner-2024,2024-02-09 08:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -2.9495762407531485, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
70,presidential-election-winner-2024,2024-02-09 07:00:02+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -3.6787679096904427, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
69,presidential-election-winner-2024,2024-02-09 06:00:03+00:00,zscore_spike_manual,high,"{'mode': 'manual_sql', 'price': 0.515, 'window': 30, 'z_score': -5.294651389229879, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
68,presidential-election-winner-2024,2024-02-01 05:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.3600023158853083, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
67,presidential-election-winner-2024,2024-02-01 04:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.4456447015975706, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
66,presidential-election-winner-2024,2024-02-01 03:00:03+00:00,zscore_spike_manual,medium,"{'mode': 'manual_sql', 'price': 0.525, 'window': 30, 'z_score': -1.5453443361905144, 'detector': 'ZScoreDetector', 'threshold': 2.5, 'market_slug': 'presidential-election-winner-2024'}",,
